Product Name,Price,Rating,Best Seller,Brand,Discount,Department,website
"MSI Laptop I3-1215U- 8Gb - 256 Ssd -  Uhd- 14"" Fhd-Dos-Classic Black- Modern 14","EGP 16,220.00",0.0,0.0,MSI,20%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 15IRH8 83EM007VED Laptop, Intel Core I7-13620H, 512GB SSD, 16GB RAM, 15.6 Inch, FHD Display, Integrated Intel UHD Graphics, Windows 11 – Arctic Grey With Laptop Casual Toploading Bag, Black","EGP 31,999.00",5.0,0.0,Lenovo,11%,Laptops,Jumia
"Acer   TravelMate P6 14 - I5 - 1335U 8GB 512GB 14""WUXGA W11P","EGP 37,660.00",0.0,0.0,Acer,20%,Laptops,Jumia
MSI Cyborg 15 A13VF 15.6 FHD 144Hz IPS Core I7-13620H RAM 16GB DDR5 512GB SSD GeForce RTX 4060 8GB+FREE BAGE,"EGP 50,299.00",0.0,0.0,MSI,33%,Laptops,Jumia
"Acer TravelMate P6 14 - 53 - I7 - 1355U 16GB 512TB SSD  14""WUXGA  Touch W11P","EGP 41,850.00",0.0,0.0,Acer,25%,Laptops,Jumia
"Acer TravelMate P614 - I7 - 1355U 16GB 1TB SSD 14""WUXGA","EGP 43,520.00",0.0,0.0,Acer,26%,Laptops,Jumia
"Acer TravelMate P2 14 - I5 - 1335U 8GB 512GB 14""FHD W11P","EGP 25,950.00",0.0,0.0,Acer,23%,Laptops,Jumia
DELL Latitude 5430 Laptop - 12th Generation - Intel Core I5-1235U - 8GB DDR4 - M.2 512 GB PCIe NVMe,"EGP 49,280.00",0.0,0.0,DELL,12%,Laptops,Jumia
"Acer Laptop  TravelMate P4 14 - I7 - 1260P 16GB 512GB 14""WUXGA  W11","EGP 32,650.00",0.0,0.0,Acer,27%,Laptops,Jumia
Acer Aspire 3 A315-44P-R4GH Slim Laptop NX.KSJEM.004 CPU AMD Ryzen 7 5700U RAM 8 GB DDR4 HDD 512GB M.2 NVMe SSD VGA AMD Radeon Graphics 15.6 DOS Warranty 1 Year,"EGP 21,999.00",0.0,0.0,Acer,12%,Laptops,Jumia
DELL Laptop I7-1255U - 8G - 512G Ssd - Uhd Graphics - 15.6 Inch Fhd -Vostro 3520-E002-Black,"EGP 28,760.00",0.0,0.0,DELL,16%,Laptops,Jumia
"Lenovo Ideapad 1 15AMN7 Laptop - AMD Ryzen 5 7520U - 8GB - 512GB SSD - Integrated AMD Radeon 610M Graphics - 15.6"" FHD - Win11 - Cloud Grey","EGP 18,999.00",0.0,0.0,Lenovo,26%,Laptops,Jumia
"Asus TUF Gaming A15 FA506NCR-HN007W - AMD Ryzen 7-7435HS , 8GB RAM , 512GB SSD , RTX 3050 4GB , 15.6'' FHD , Win11 - Black","EGP 39,470.00",0.0,0.0,Asus,18%,Laptops,Jumia
TAGITOP Flip-Intel Core i5 8th Generation8259U-8 GB DDR4 RAM-256 GB SSD-Touch Panel 14.1” FHD-Intel Iris Plus Graphics 655,"EGP 26,000.00",0.0,0.0,TAGITOP,0%,Laptops,Jumia
HP VICTUS 16T-R100 GAMING ( Core I7-14700HX-5.5GHz-16G Ram DDR5-5600-1TB SSD NVMe-VGA Nvidia 8GB RTX4060-16.1″ FHD IPS 144 Hz-Win 11 Home-Mica Silver ),"EGP 71,990.00",0.0,0.0,HP,9%,Laptops,Jumia
"DELL Vostro 15 3530 Laptop - Intel Core I7-1355U - 8GB - 512GB SSD - Intel UHD Graphics - 15.6"" FHD - Grey","EGP 28,999.00",0.0,0.0,DELL,27%,Laptops,Jumia
"Asus TUF Gaming A15 FA507NVR-LP007W Ryzen™ 7 7435HS 16GB RAM , 512G SSD , 15.6 FHD , GeForce RTX™ 4060 , Win11 - Jaeger Gray","EGP 54,060.00",0.0,0.0,Asus,19%,Laptops,Jumia
Lenovo LOQ 15IRH8 ( Core I5-12450H- 8G Ram DDR5-4800- 512GB NVMe-VGA Nvidia 6G RTX3050-15.6FHD White Backlit- 144Hz- Storm Grey + Lenovo LOQ M100 RGB Mouse) 2Yr Warranty,"EGP 37,190.00",0.0,0.0,Lenovo,17%,Laptops,Jumia
"HP OMEN 16-AE0073CL GAMING ( Core I7-14650HX-5.2GHz-32G Ram DDR5-5600-1TB SSD NVMe-VGA Nvidia 8GB RTX4060-16.1"""" FHD IPS 144 Hz-Win 11 Home-Silver )","EGP 87,150.00",0.0,0.0,HP,15%,Laptops,Jumia
Lenovo IdeaPad Slim 3 15IRH8 ( Core I5-13420H-16G Ram DDR5-4800-512GB NVMe-Integrated Intel UHD Graphics-15.6 FHD- Arctic Grey )  Lenovo 15.6 Laptop Casual Toploader+ 2Yr Warranty,"EGP 25,400.00",0.0,0.0,Lenovo,11%,Laptops,Jumia
"HP ProBook 450 G10 ( Core I5-1335U, 16GB DDR4-3200, 1TB NVMe,VGA Nvidia 4G RTX 2050, 15.6FHD KB Backlit, FingerPrint-Silver )","EGP 37,180.00",0.0,0.0,HP,5%,Laptops,Jumia
Asus Laptop Ryzen 5 - 7520U - 8G - 512 Ssd -Redon - 15.6 Fhd - Win 11 - Cool Silver-E1504Fa-Nj005W,"EGP 21,830.00",0.0,0.0,Asus,16%,Laptops,Jumia
Lenovo Laptop  N100 - 8G - 128Gb - Uhd-11.5 Inch 2K -Abyss Blue -82Xk0034Ed,"EGP 26,520.00",0.0,0.0,Lenovo,15%,Laptops,Jumia
"Lenovo Thinkpad E14 Intel® Core™ i7-1255U, 8GB, 512GB SSD, MX550 2GB GDDR6, 14"" FHD - Black","EGP 41,299.00",0.0,0.0,Lenovo,24%,Laptops,Jumia
"Asus TUF Gaming A15 FA507NUR-LP007W Laptop - AMD Ryzen 7-7435HS - 16GB - 512GB SSD - NVIDIA GeForce RTX 4050 6GB - 15.6""FHD - Win11 - Off Grey","EGP 47,399.00",0.0,0.0,Asus,27%,Laptops,Jumia
"MSI Modern 14 C12MO Laptop - Intel Core I3-1215U - 8GB - 256GB SSD - Intel UHD Integrated Graphics - 14"" FHD - Classic Black","EGP 15,999.00",0.0,0.0,MSI,27%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 15IRH8 83EM0081ED Intel® Core™i5-13420H , 8GB RAM , 512GB SSD , UHD , 15.6"" FHD , Win 11 - Grey","EGP 25,190.00",0.0,0.0,Lenovo,14%,Laptops,Jumia
"TAGITOP PLUSII-Intel Core i7 10th Generation 10510U-8 GB DDR-4 RAM-128 GB SSD + 512GB HDD-15.6 inch FHD-Nvidia MX250, GDDR5 2GB","EGP 35,000.00",1.0,0.0,TAGITOP,0%,Laptops,Jumia
Lenovo IdeaPad Slim 3 15IRH8 ( Core I7-13620H-16G Ram DDR5-4800-512GB NVMe-Integrated Intel UHD Graphics-15.6 FHD-Win 11-Arctic Grey ) Bag Lenovo + 2Yr Warranty,"EGP 33,290.00",0.0,0.0,Lenovo,14%,Laptops,Jumia
"HP 15-fd0072ne Intel® Core ™ i5-1334U , 8GB RAM, 512 GB , MX570 , 15.6"" FHD , Win 11 - Silver","EGP 35,190.00",0.0,0.0,HP,17%,Laptops,Jumia
"HP Laptop Hp Victus 15-fa1043ne Gaming 13th Intel I5-13500H , 6GB GDDR6  GeForce RTX 3050  8GB , 512GB SSD, 15.6"" FHD (1920x1080) 144 Hz IPS, Backlit Keyboard  Grey","EGP 39,858.00",0.0,0.0,HP,8%,Laptops,Jumia
75MM 0.35A Cooling Fan For Gigabyte AORUS GTX 1080 1070 Ti,EGP 100.00,0.0,0.0,Generic,50%,Laptops,Jumia
"Lenovo LOQ 15IAX9(Intel® Core™ I5-12450HX -Ram 8GB -DDR5 - Hard 512GB SSD -  NVIDIA® RTX™ 3050 6GB -15.6"" FHD IPS 100% SRGB 144HZ - OS DOS - Luna Grey - Keyboard  White Backlit)","EGP 37,999.00",0.0,0.0,Lenovo,0%,Laptops,Jumia
Asus LapTop TUF Gaming A15-FA507NVR-LP007W - 16.5 Inch - AMD Ryzen 7 - 16GB/512GB SSD - RTX4060 - WIN11 - Jaeger Gray,"EGP 56,499.00",0.0,0.0,Asus,26%,Laptops,Jumia
Lenovo NB-LENOVO LOQ 15IRX9-CI7 13650HX-512GB SSD-16GB-RTX4050 6GB-15.6 IPS 144HZ-DOS-LUNA_GREY,"EGP 49,999.00",0.0,0.0,Lenovo,0%,Laptops,Jumia
"HP EK1019NE Pavilion x360 14"" Laptop – Intel Core i5, 8GB RAM, 512GB SSD, FHD, Win 11 – Silver","EGP 36,449.00",0.0,0.0,HP,22%,Laptops,Jumia
"DELL Latitude 3440 Laptop, 14"" FHD IPS 60Hz Display, Intel Core i5-1335U, 16GB RAM, 256GB SSD, Intel Iris Xe Graphics, Windows 11 Pro , Arabic Backlight Keyboard","EGP 33,999.00",0.0,0.0,DELL,0%,Laptops,Jumia
Asus E1504GA-NJ606W Intel Core I3-N305 256GB SSD 4GB RAM Intel UHD Graphics 15.6'' Inch FHD Win.11,"EGP 14,444.00",0.0,0.0,Asus,10%,Laptops,Jumia
DELL Laptop Ryzen 7 3700U - 8G - 512G - Vostro 3515 - 15.6 Inch Fhd Black,"EGP 22,950.00",0.0,0.0,DELL,38%,Laptops,Jumia
Lenovo Laptop N100  - 4G - 128Gb -Uhd - 11.5 Inch 2K -Abyss Blue 82Xk0032Ed,"EGP 23,460.00",0.0,0.0,Lenovo,16%,Laptops,Jumia
"Asus TUF Gaming F15 FX507VU-LP163W (90NR0CJ8-M00AL0) Intel® Core™ i7-13620H- 16GB DDR5 - 512GB SSD - NVIDIA® GeForce RTX™ 4050 6GB -15.6""FHD 144HZ sRGB 100% - Jaeger Gray -Win 11 Home","EGP 53,999.00",0.0,0.0,Asus,0%,Laptops,Jumia
"HP Spectre X360 16-f2023dx (Core I7-1360P 3.70GHz, 16GB Ram-1TB Nvme- Intel Arc A370M Graphics 4GB GDDR6-16"" UHD+ OLED Touch-Full-size Backlit Nightfall Black Keyboard-English - Win11-Nightfall Black )","EGP 88,400.00",0.0,0.0,HP,19%,Laptops,Jumia
Asus Laptop,"EGP 84,999.00",0.0,0.0,Asus,0%,Laptops,Jumia
"Asus Go R5 7520U, 8GB RAM, 512GB SSD, Laptop,Radeon GPU, Windows 11 - E1504FA-NJ005W,silver","EGP 20,999.00",0.0,0.0,Asus,23%,Laptops,Jumia
"Lenovo 83DC003UED - IdeaPad Slim 5 16IMH9 - 16"" WUXGA - Intel Core Ultra 7 - 16GB/512GB SSD - WIN11 - Cloud Grey","EGP 54,999.00",0.0,0.0,Lenovo,17%,Laptops,Jumia
"Acer Aspire 5 Intel® Core™ i7-13620H, 8GB Ram, 512GB SSD, UHD, 15.6 FHD, Win11, a515-58m-74rk -","EGP 31,620.00",0.0,0.0,Acer,15%,Laptops,Jumia
"Fujitsu Lifebook A3511,Core I3-1115G4, 15.6 FHD, 256GB , 8GB RAM, Intel UHD Graphics, Dos","EGP 14,999.00",0.0,0.0,Fujitsu,21%,Laptops,Jumia
Asus LapTop TUF Gaming A15 FA506NFR-HN007W - 15.6 Inch - AMD Ryzen 7 - 8GB/512GB SSD - RTX2050 - WIN11 - Graphite Black,"EGP 32,499.00",0.0,0.0,Asus,29%,Laptops,Jumia
"Acer Nitro V15 Ryzen™ 7 7735HS, 16GB Ram, 1024GB SSD, RTX 4060, 15.6"" FHD, Win 11 - Black","EGP 57,120.00",0.0,0.0,Acer,26%,Laptops,Jumia
"Lenovo IdeaPad 1 15AMN7 82VG00MMED Ryzen™ 5 7520U , 8GBRam , 512GB SSD , Radeon™ 610M , 15.6"" FHD , Win11 - Cloud Gray","EGP 22,340.00",0.0,0.0,Lenovo,10%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 15IRH8 83EM007VED Laptop, Intel Core I7-13620H, 512GB SSD, 16GB RAM, 15.6 Inch, FHD Display, Integrated Intel UHD Graphics, Windows 11 – Arctic Grey With Laptop Casual Toploading Bag, Black","EGP 31,999.00",5.0,0.0,Lenovo,11%,Laptops,Jumia
"Acer   TravelMate P6 14 - I5 - 1335U 8GB 512GB 14""WUXGA W11P","EGP 37,660.00",0.0,0.0,Acer,20%,Laptops,Jumia
MSI Cyborg 15 A13VF 15.6 FHD 144Hz IPS Core I7-13620H RAM 16GB DDR5 512GB SSD GeForce RTX 4060 8GB+FREE BAGE,"EGP 50,299.00",0.0,0.0,MSI,33%,Laptops,Jumia
"Acer TravelMate P614 - I7 - 1355U 16GB 1TB SSD 14""WUXGA","EGP 43,520.00",0.0,0.0,Acer,26%,Laptops,Jumia
"Acer TravelMate P2 14 - I5 - 1335U 8GB 512GB 14""FHD W11P","EGP 25,950.00",0.0,0.0,Acer,23%,Laptops,Jumia
"Acer Laptop  TravelMate P4 14 - I7 - 1260P 16GB 512GB 14""WUXGA  W11","EGP 32,650.00",0.0,0.0,Acer,27%,Laptops,Jumia
DELL Latitude 5430 Laptop - 12th Generation - Intel Core I5-1235U - 8GB DDR4 - M.2 512 GB PCIe NVMe,"EGP 49,280.00",0.0,0.0,DELL,12%,Laptops,Jumia
"Acer TravelMate P6 14 - 53 - I7 - 1355U 16GB 512TB SSD  14""WUXGA  Touch W11P","EGP 41,850.00",0.0,0.0,Acer,25%,Laptops,Jumia
Acer Aspire 3 A315-44P-R4GH Slim Laptop NX.KSJEM.004 CPU AMD Ryzen 7 5700U RAM 8 GB DDR4 HDD 512GB M.2 NVMe SSD VGA AMD Radeon Graphics 15.6 DOS Warranty 1 Year,"EGP 21,999.00",0.0,0.0,Acer,12%,Laptops,Jumia
Asus LapTop TUF Gaming A15 FA506NCR-HN007W - 15.6 Inch - AMD Ryzen 7 - 8GB/512GB SSD - RTX3050 - WIN11 -  Graphite Black,"EGP 38,499.00",0.0,0.0,Asus,29%,Laptops,Jumia
Acer Aspire 3 A315 44P R4GH Slim Laptop  15.6 Inch FHD ComfyView  AMD Ryzen 7-5700U  8GB RAM  512GB PCIe SSD  AMD Radeon Graphics  DOS Silver,"EGP 23,999.00",0.0,0.0,Acer,0%,Laptops,Jumia
"HP Victus 15-fa1043ne Gaming Laptop ( 13th Intel Core i5-13500H -8GB DDR4 - 512GB SSD-  NVIDIA GeForce RTX 3050 6GB - 15.6""FHD 144Hz IPS- DOS - Mica Silver)","EGP 41,999.00",0.0,0.0,HP,0%,Laptops,Jumia
Acer Aspire 5 A515-57-55KJ Slim Business Laptop NX.KN4EM.008 CPU CORE I5 12450H RAM 8 GB DDR4 HDD 512GB M.2 NVMe SSD INTEL UHD Graphics DOS 15.6 DOS Warranty 1 Year,"EGP 21,400.00",0.0,0.0,Acer,9%,Laptops,Jumia
Lenovo Laptop,"EGP 11,999.00",0.0,0.0,Lenovo,29%,Laptops,Jumia
"Asus  TUF Gaming A15 FA506NFR-HN007W ( Ryzen7-7435HS, 8GB DDR5, 512GB NVMe, VGA Nvidia 4G RTX2050, 15.6 FHD 144Hz, Win 11-Graphite Black )","EGP 33,330.00",0.0,0.0,Asus,10%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 15IRU8 (82X700DMED) Intel® Core™ I3-1315U, 6C -Ram 8GB LPDDR5-4800 - Hard 256GB SSD - GPU Integrated Intel® UHD Graphics - Display 15.6"" FHD - Color Arctic Grey - OS DOS","EGP 20,499.00",0.0,0.0,Lenovo,0%,Laptops,Jumia
"Lenovo ThinkPad E14 Gen 5 (21JK000NGR)(Intel® Core™ I5-1335U - Ram 8GB - Hard 512GB SSD - GPU NVIDIA® GeForce MX550 2GB - Display 14"" WUXGA IPS - OS DOS - Color Graphite Black)","EGP 39,999.00",0.0,0.0,Lenovo,0%,Laptops,Jumia
"HP Victus 15-FA1006ne Gaming Core-i7-13700H 14-Cores, 16GB, 512 GB SSD, 15.6"" FHD 144Hz IPS, GeForce RTX 3050 6GB GDDR6 Graphics, Backlit Keyboard - Windows 11-Blue","EGP 49,185.00",0.0,0.0,HP,2%,Laptops,Jumia
"Lenovo IdeaPad Slim 5 16IMH9 Laptop  Intel Core Ultra 5 125H With Integrated AI Boost  16GB RAM, 512GB NVMe SSD, Intel Arc Graphics  16 Inch WUXGA W Indows 11  Extended 2 Year Warranty Cloud Grey","EGP 38,999.00",0.0,0.0,Lenovo,13%,Laptops,Jumia
"Lenovo Ideapad Slim 5 16IMH9 Laptop - Intel Core Ultra 7 155H - 16GB - 512GB SSD - Integrated Intel Arc Graphics - 16"" WUXGA - Win11 - Cloud Grey","EGP 45,999.00",0.0,0.0,Lenovo,27%,Laptops,Jumia
Asus  TUF Gaming A15 FA507NVR-LP007W(AMD Ryzen7-7435HS- 16GB DDR5-512GB NVMe-VGA Nvidia 8G RTX4060-15.6 FHD 144Hz-Win 11-Jaeger Grey ),"EGP 55,000.00",0.0,0.0,Asus,7%,Laptops,Jumia
"MSI Thin A15 B7UC Laptop, Ryzen 7- 7735HS, 16GB Ram, 512GB SSD, RTX 3050, 15.6"" FHD - Cosmos Gray","EGP 37,740.00",0.0,0.0,MSI,20%,Laptops,Jumia
DELL Vostro 3520 Core I5 1235U 8GB RAM 256GB SSD Win11 Pro,"EGP 21,999.00",0.0,0.0,DELL,21%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 83EM00DYED Intel® Core™ I7-13620H ,16GB RAM , 512GB SSD , UHD , 15.6"" FHD - Arctic Grey","EGP 32,030.00",0.0,0.0,Lenovo,18%,Laptops,Jumia
"Lenovo Ideapad Slim 5 16IMH9 83DC003UED Intel® Core™ Ultra 7 155H , 16GB RAM , 512GB SSD , Intel® Arc Graphics , 16"" WUXGA , Win11 - Cloud Grey","EGP 45,690.00",0.0,0.0,Lenovo,22%,Laptops,Jumia
"Asus E1504GA-NJ606W Intel® Core™ I3-N305 4GB RAM , 256 SSD , UHD Graphics , 15.6"" FHD , Win11 - Black","EGP 13,770.00",0.0,0.0,Asus,15%,Laptops,Jumia
Acer Aspire 5 A515 57G 56DQ Slim Business Laptop  15.6 Inch FHD IPS  Intel Core i5 1235U  8GB RAM 512GB PCIe SSD  GeForce RTX 2050 4GB  Fingerprint Sensor  DOS  Black,"EGP 34,788.00",0.0,0.0,Acer,0%,Laptops,Jumia
"DELL Vostro 3520 Intel® Core™i5-1235U , RAM 8GB , 512GB SSD , UHD , 15.6 inch FHD - Black","EGP 23,150.00",0.0,0.0,DELL,11%,Laptops,Jumia
"HP FA1009NE Victus 15"" Laptop – Intel Core i5, 8GB RAM, 1TB SSD, RTX 3050, FHD 144Hz, Win 11 – Blue","EGP 38,999.00",0.0,0.0,HP,23%,Laptops,Jumia
Lenovo  Legion Go,"EGP 52,910.00",0.0,0.0,Lenovo,4%,Laptops,Jumia
"HP Victus Gaming 15-fa1041ne Intel® Core™i5-13500H 8GB Ram , 512GB RTX 3050 15.6"" FHD - Blue","EGP 40,800.00",0.0,0.0,HP,16%,Laptops,Jumia
"HP Victus 15-fa1001ne - Intel Core I7-13700H - 16GB -1TB SSD - RTX 4050 6GB - 15.6"" FHD -Win11- Natural Silver","EGP 54,999.00",0.0,0.0,HP,25%,Laptops,Jumia
"MSI Modern 15 H B13M I7 13620H  15.6"" FHD 8GB DDR4 512GB NVMe Iris Xe Graphics DOS..","EGP 27,888.00",0.0,0.0,MSI,23%,Laptops,Jumia
"Lenovo LOQ core i5-12450HX, 16G Ram DDR5-4800, 512G NVMe, VGA Nvidia 6G RTX3050, 15.6FHD White Backlit- 144Hz, Luna Grey , 2Yr Warranty","EGP 38,280.00",0.0,0.0,Lenovo,8%,Laptops,Jumia
"Asus TUF Gaming A15 FA506NFR-HN007W (90NR0JU7-M000R0) AMD Ryzen™ 7 7435HS - 8GB DDR5 - 512GB SSD - NVIDIA® GeForce RTX™ 2050 4GB-15.6""FHD 144HZ - Graphite Black -Windows 11 Home","EGP 36,999.00",0.0,0.0,Asus,0%,Laptops,Jumia
"MSI Thin 15 B13UCX  Intel Core I7-13620H 512GB SSD 16GB Ram GeForce RTX 2050 4GB 15.6"" Inch FHD","EGP 35,999.00",0.0,0.0,MSI,5%,Laptops,Jumia
MSI Thin 15B13UC -CPU Raptor Lake I7 13620H- RAM 16G DDR4 (3200MHz)-512GB NVMe PCIe SSD- VGA RTX 3050 GDDR6 4GB- FHD 144Hz IPS Blue Backlit- 2 Yr – Cosmos Gray-( 9S7-16R831-2615 ),"EGP 39,199.00",0.0,0.0,MSI,6%,Laptops,Jumia
HP Envy X360 14-es1013dx Laptop Intel Core 5-120U 14 Inch FHD Touch Display 512 GB SSD 8 GB RAM LPDDR4X Intel Iris Xe Graphics Win11 Keyboard Backlit English US Meteor Silver 9R8R2UA,"EGP 37,999.00",0.0,0.0,HP,5%,Laptops,Jumia
"DELL Latitude 5440 ( Core I5-1335U-8G Ram DDR4-3200- 512GB NVMe-14.0"" FHD-FingerPrint- KB Backlit ) 3Yr Warranty","EGP 44,440.00",0.0,0.0,DELL,13%,Laptops,Jumia
"Lenovo IdeaPad Pro5 83D40030ED , Intel® Core™ Ultra 5 125H , 16GB RAM , 512GB SSD , RTX 3050 , 16"" 2K - Win 11 - Arctic Grey","EGP 61,200.00",0.0,0.0,Lenovo,19%,Laptops,Jumia
"Lenovo Ideapad Pro 5 16IMH9 ( Intel Core Ultra 5 125H 14Core-4.5Hz-16GB LPDDR5X 7467-512GB NVMe-VGA Nvidia 6G RTX3050-16.0″ 2K OLED 120Hz, Win11- Arctic Grey ) 2Yr Warranty","EGP 64,880.00",0.0,0.0,Lenovo,12%,Laptops,Jumia
"Lenovo Laptop  I7-13620H - 16G - 512Ssd - Uhd-15.6"" Fhd - Grey- 83Em007Ved Slim 3","EGP 32,640.00",0.0,0.0,Lenovo,14%,Laptops,Jumia
VGA SVGA TO SVideo RCA Adapter Plug Composite HD Video AV TV Out,EGP 100.00,0.0,0.0,Generic,50%,Laptops,Jumia
Asus  Vivobook 15 X1502ZA-BQ007W (90NB0VX1-M036B0) Intel® Core™ i7-12700H - 8GB DDR4- 512GB SSD - Intel UHD Graphics -15.6 FHD - Windows 11 - Quiet Blue,"EGP 29,499.00",0.0,0.0,Asus,0%,Laptops,Jumia
"HP 14-em0004ne Laptop, AMD Ryzen 3 7320U, AMD Radeon™ Graphics, 4GB Ram, 256GB SSD, 14"" HD, Win11 -","EGP 17,030.00",0.0,0.0,HP,15%,Laptops,Jumia
"HP Victus 16-r0068ne Gaming Laptop, Intel® Core™ I7-13700H, NVIDIA® GeForce RTX™ 4060 8GB, 16GB Ram, 1TB SSD, 16.1"" QHD, Win11 - Blue","EGP 70,380.00",0.0,0.0,HP,6%,Laptops,Jumia
"Lenovo LOQ 15IRX9 Laptop - Intel Core I7-14700HX - 16GB - 1TB SSD - NVIDIA GeForce RTX 4060 8GB - 15.6"" FHD - Luna Grey","EGP 66,999.00",0.0,0.0,Lenovo,24%,Laptops,Jumia
"DELL Vostro 3520 - I5-1235U, 4GB RAM, 256GB SSD, Intel UHD ,15.6"" FHD Ubuntu - Black","EGP 21,999.00",0.0,0.0,DELL,19%,Laptops,Jumia
"HP Victus Fa1001ne Gaming Intel Core-i7-13700H , 16GB RAM , 1 TB SSD, 15.6 Inch FHD 144Hz IPS, GeForce RTX 4050 6GB GDDR6 Graphics, Backlit Keyboard -Windows 11- Mica Silver","EGP 53,745.00",0.0,0.0,HP,9%,Laptops,Jumia
"Lenovo IdeaPad Slim 3 15IRH8 83EM007VED Laptop, Intel Core I7-13620H, 512GB SSD, 16GB RAM, 15.6 Inch, FHD Display, Integrated Intel UHD Graphics, Windows 11 – Arctic Grey With Laptop Casual Toploading Bag, Black","EGP 31,999.00",5.0,0.0,Lenovo,11%,Laptops,Jumia
"Acer   TravelMate P6 14 - I5 - 1335U 8GB 512GB 14""WUXGA W11P","EGP 37,660.00",0.0,0.0,Acer,20%,Laptops,Jumia
MSI Cyborg 15 A13VF 15.6 FHD 144Hz IPS Core I7-13620H RAM 16GB DDR5 512GB SSD GeForce RTX 4060 8GB+FREE BAGE,"EGP 50,299.00",0.0,0.0,MSI,33%,Laptops,Jumia
"Acer Laptop  TravelMate P4 14 - I7 - 1260P 16GB 512GB 14""WUXGA  W11","EGP 32,650.00",0.0,0.0,Acer,27%,Laptops,Jumia
"Acer TravelMate P614 - I7 - 1355U 16GB 1TB SSD 14""WUXGA","EGP 43,520.00",0.0,0.0,Acer,26%,Laptops,Jumia
"Acer TravelMate P6 14 - 53 - I7 - 1355U 16GB 512TB SSD  14""WUXGA  Touch W11P","EGP 41,850.00",0.0,0.0,Acer,25%,Laptops,Jumia
DELL Latitude 5430 Laptop - 12th Generation - Intel Core I5-1235U - 8GB DDR4 - M.2 512 GB PCIe NVMe,"EGP 49,280.00",0.0,0.0,DELL,12%,Laptops,Jumia
"Acer TravelMate P2 14 - I5 - 1335U 8GB 512GB 14""FHD W11P","EGP 25,950.00",0.0,0.0,Acer,23%,Laptops,Jumia
Acer Aspire 3 A315-44P-R4GH Slim Laptop NX.KSJEM.004 CPU AMD Ryzen 7 5700U RAM 8 GB DDR4 HDD 512GB M.2 NVMe SSD VGA AMD Radeon Graphics 15.6 DOS Warranty 1 Year,"EGP 21,999.00",0.0,0.0,Acer,12%,Laptops,Jumia
"Smart 4000 A6 High Qality Hard Cover Sketchbook 100 Sheets 100gm For Drawing, Art - Multi Color",EGP 225.00,3.0,0.0,Generic,25%,Books,Jumia
"Mandela Coloring Book For Adults And Children, 24 Drawings Of Flowers",EGP 98.00,5.0,0.0,Generic,9%,Books,Jumia
Coloring Books - 6 Books,EGP 75.00,1.0,0.0,Generic,70%,Books,Jumia
"Mandela coloring book for adults and children, 24 bird drawings",EGP 100.00,0.0,0.0,Generic,7%,Books,Jumia
"Mandela Coloring Book For Adults And Children, 24 Animal Drawings",EGP 100.00,0.0,0.0,Generic,7%,Books,Jumia
Coloring Books - 15 Books,EGP 222.00,5.0,0.0,Generic,26%,Books,Jumia
Magic Water Coloring Book - 4 Pieces,EGP 110.00,5.0,0.0,Generic,56%,Books,Jumia
"Mandela Coloring Book For Adults And Children, 24fishl Drawings",EGP 100.00,0.0,0.0,Generic,7%,Books,Jumia
"Triangle Desktop Magazine Storage Rack, 9 Slot Metal Book Holder Document File Folder Stand",EGP 299.00,4.8,0.0,Generic,34%,Books,Jumia
Colorful Stories Of Prophets 10 Books,EGP 75.00,4.5,0.0,Generic,81%,Books,Jumia
Coloring Books - 6 Books,EGP 69.00,5.0,0.0,Generic,72%,Books,Jumia
"Mandela Coloring Book For Adults And Children, 24 Unicorn Drawings",EGP 100.00,5.0,0.0,Generic,7%,Books,Jumia
Large Coloring Poster 30 X 3 Cm For Children,EGP 244.00,5.0,0.0,Generic,30%,Books,Jumia
Mandela Coloring Book 24 Drawings,EGP 90.00,0.0,0.0,Generic,10%,Books,Jumia
Drawing Sketch 12 Sheets White 130 Gram 24.5 X 34.5,EGP 65.00,5.0,0.0,Generic,35%,Books,Jumia
Dresses Coloring Book,EGP 110.00,5.0,0.0,Generic,0%,Books,Jumia
Coloring Books - 6 Books,EGP 65.00,4.0,0.0,Generic,74%,Books,Jumia
Drawing Sketch 12 Sheets White 170 Gram 24.5 X 34.5,EGP 66.00,5.0,0.0,Generic,34%,Books,Jumia
edu tec Coloring Books - 10 Books,EGP 250.00,4.7,0.0,edu tec,0%,Books,Jumia
"Dreamons Link Kids Magic Water Colouring Book (pack Of 4 Books) Unlimited Fun With Water Wow! Aqua Doodle Coloring Drawing Reusable Water-reveal Activity Pad, Chunky-size Water Pen For Birthday Gift",EGP 150.00,0.0,0.0,Generic,0%,Books,Jumia
Magic Water Coloring Book - 8 Pieces,EGP 250.00,0.0,0.0,Generic,50%,Books,Jumia
Drawing And Coloring Book,EGP 75.00,3.0,0.0,Generic,50%,Books,Jumia
Coloring Books - 15 Books,EGP 299.00,4.8,0.0,Generic,0%,Books,Jumia
A5 Magic Coloring Book For Children - 8 Sheets,EGP 90.00,4.8,0.0,Generic,25%,Books,Jumia
